0.0,0.0.1,0.0.2,1.0
55.5135817489356,5.799039842962705,1.5461720394620777,1.0
55.51846957776674,6.175953614165459,1.612620479085933,1.0
55.50579517286039,6.552424936091779,1.620205404438674,1.0
55.48799485083557,6.927827297534208,1.6209347081230412,1.0
55.46924990005442,7.304324294772356,1.6210337616423178,1.0
55.450143453141735,7.68921135713638,1.6211895013840514,1.0
55.43095448429083,8.073868049600295,1.621330042607929,1.0
55.41181076950533,8.45730339589256,1.621478788996526,1.0
55.39260018704701,8.840197993879633,1.6216197138349524,1.0
55.37343459668311,9.221876084923958,1.6217684705766109,1.0
55.35562038616538,9.602095670374627,1.5887017686138662,1.0
55.34791409165314,9.980970110212278,1.5780146765841858,1.0
55.34470740879237,10.359339034543185,1.577494588143386,1.0
55.34232075493186,10.736506944616393,1.5775181938072207,1.0
55.33998466233376,11.113450764332542,1.5776498240249328,1.0
55.33760913545075,11.515954122174128,1.578055534773794,1.0
55.33483688409478,11.949662016546757,1.5783870059078229,1.0
55.331775002458606,12.384678628091576,1.5785555269891187,1.0
55.32866345317318,12.818336335234742,1.5787104768123623,1.0
55.32544901726494,13.251327467175836,1.5788536505977155,1.0
55.32221966442753,13.682971048787788,1.5790041406723692,1.0
55.31889374318749,14.113953257727369,1.5791465096140465,1.0
55.31555457992736,14.543593269160334,1.5792968027747962,1.0
55.31211949290898,14.972577126252125,1.5794390900337878,1.0
55.30923265898157,15.328976991610077,1.5795480524417005,1.0
55.30512877166552,15.827220093555772,1.579731539475798,1.0
55.30157379902917,16.252884477484937,1.579881696119008,1.0
55.297923835981344,16.677903112997477,1.5800238661833863,1.0
55.29485897951288,17.031006652698093,1.58013271957923,1.0
55.29114957568553,17.45416438984117,1.5803006394222978,1.0
55.28674059487112,17.94637730060747,1.5804661010521717,1.0
55.28287912624631,18.36806868816478,1.580620075671821,1.0
55.27958612582708,18.736535663143087,1.5809405789682558,1.0
55.27444365248172,19.282114329692025,1.5813130439811636,1.0
55.26974803197969,19.750861671553352,1.581477607794802,1.0
55.26578561376325,20.14031350213989,1.5815911569883476,1.0
55.26098918885464,20.60698339609855,1.5817613793973866,1.0
55.255305592213446,21.149812824789915,1.581928547558743,1.0
55.25034745398745,21.61416853168333,1.582071926377821,1.0
55.24619073840444,21.99997219870935,1.582181878948863,1.0
55.241167491812575,22.46227499824065,1.5823510708660926,1.0
55.23522235580449,23.000024426530903,1.582517926935413,1.0
55.230041402012986,23.46003845722724,1.582661156651169,1.0
55.22570013223789,23.84223303439428,1.5827709816212634,1.0
55.22045634761526,24.300215521354872,1.582940034858799,1.0
55.21512561049443,24.75689750142249,1.5830653298867252,1.0
55.2088566008656,25.28865802191106,1.5832498278154787,1.0
55.20433477882235,25.667282056512505,1.5833595408645744,1.0
55.19874314505361,26.141484687466747,1.5837586457969717,1.0
55.19253124418999,26.6512684823933,1.584175363161852,1.0
55.18465429813562,27.248747182437118,1.5842269019364772,1.0
55.17900773208478,27.67451447806676,1.584226680551186,1.0
55.1722454289,28.184321431129145,1.584222146064907,1.0
55.16549783978988,28.692915235763508,1.5842129101912348,1.0
55.157644192386726,29.28474592997826,1.5841961944238212,1.0
55.15204662251503,29.706477030886745,1.5841803323818933,1.0
55.14534290018975,30.211451769431235,1.5841569878197406,1.0
55.13865370250272,30.715226794261344,1.5841289381428831,1.0
55.13197897586224,31.217805405526686,1.5840961750055067,1.0
55.12531867410964,31.71919089092715,1.584058698535142,1.0
55.11867274388096,32.21938654994374,1.5840165087841718,1.0
55.11204113384464,32.718395673109285,1.5839696017702274,1.0
55.10542379141783,33.21622145007421,1.5839179764321272,1.0
55.09883081993292,33.712867201885004,1.5838720381551117,1.0
55.0922719680422,34.20833632839235,1.5838419204479963,1.0
55.08574675440693,34.70263204184579,1.5838271167507525,1.0
55.07924526696108,35.195757430817366,1.583817517799543,1.0
55.07275767950244,35.68771560482809,1.5838030824657725,1.0
55.06736195524871,36.09679142385807,1.5837873666967792,1.0
55.05984859702933,36.66814332546716,1.583784918868406,1.0
55.05343185553932,37.15661927417554,1.5837861743523,1.0
55.04702879864416,37.64394070587559,1.5837825509042451,1.0
55.04170334281471,38.04916224646381,1.5837758060488192,1.0
55.0342635655189,38.61513259002834,1.5837606644948985,1.0
55.02790130028093,39.09900931141056,1.583742393794949,1.0
55.02157667478686,39.58174430186174,1.5837440162844425,1.0
55.01632041610634,39.98315339385248,1.583745723480651,1.0
55.00897725530277,40.543800861082666,1.58374235082062,1.0
55.00269756926701,41.023128559674106,1.5837341191236118,1.0
54.99643117126295,41.501326636517526,1.5837209468466342,1.0
54.99121929451326,41.8989643463062,1.5837061992591055,1.0
54.98498705671789,42.3750995108656,1.583694126386314,1.0
54.9777554699196,42.92917419285654,1.5836971785372649,1.0
54.97157118574145,43.40288462813872,1.5836944360066674,1.0
54.966427571074775,43.79679192987582,1.5836883419885373,1.0
54.960267145677534,44.26846161416523,1.583676459462785,1.0
54.95309635286081,44.81734163083122,1.5836562935375251,1.0
54.94799961826769,45.20847752028043,1.583652624623114,1.0
54.941906913504745,45.67682987377036,1.5836555430804256,1.0
54.93481489491682,46.2218509960712,1.5836525734156224,1.0
54.92975977948687,46.610237819040485,1.5836462526866844,1.0
54.92370528617007,47.07529932583878,1.5836340543200729,1.0
54.91766212418484,47.53957385105257,1.583623013940812,1.0
54.91065099343837,48.10838764684962,1.5839921615594708,1.0
54.90513242139738,48.55815324163258,1.5844705007263844,1.0
54.897878623900624,49.11117265411233,1.5847407449695112,1.0
54.89027743862842,49.66283333196791,1.5847881811830111,1.0
54.882653038754114,50.21318759381686,1.584790064317837,1.0
54.87376817004081,50.85359032867238,1.5847750569806611,1.0
54.86743604870792,51.3099188996944,1.5847606786580282,1.0
54.85985308482427,51.8563045365071,1.584739396846185,1.0
54.851027703695735,52.49209262037268,1.5847090099944403,1.0
54.844737921362906,52.9451343775022,1.584683632758938,1.0
54.8372056095789,53.48758602436017,1.5846491478296945,1.0
